person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1631262,Jules,Bernard,Jules Bernard,"Bernard, Jules",J. Bernard,jules-bernard,2000-01-21 00:00:00,UCLA,USA,UCLA/USA,,,0.0,,,Inactive,Y,0,,,,,jules_bernard,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
76157,Ricky,Berry,Ricky Berry,"Berry, Ricky",R. Berry,ricky-berry,1964-10-06 00:00:00,San Jose State,USA,San Jose State/USA,6-8,205,1.0,34,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_ricky_berry,1988.0,1988.0,N,Y,Y,1988,1,18,N
1629541,Dairis,Bertans,Dairis Bertans,"Bertans, Dairis",D. Bertans,dairis-bertans,1989-09-09 00:00:00,Olimpia Milano,Latvia,Olimpia Milano/Latvia,6-4,200,2.0,9,Guard,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,tmp_dairis_bertans,2018.0,2018.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202722,Davis,Bertans,Davis Bertans,"Bertans, Davis",D. Bertans,davis-bertans,1992-11-12 00:00:00,Baskonia,Latvia,Baskonia/Latvia,6-10,225,6.0,44,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,davis_bertans,2016.0,2022.0,Y,Y,Y,2011,2,42,N
1630189,Tyler,Bey,Tyler Bey,"Bey, Tyler",T. Bey,tyler-bey,1998-02-10 00:00:00,Colorado,USA,Colorado/USA,6-7,215,2.0,2,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,tyler_bey,2020.0,2020.0,Y,Y,Y,2020,2,36,N
76160,Al,Bianchi,Al Bianchi,"Bianchi, Al",A. Bianchi,al-bianchi,1932-03-26 00:00:00,Bowling Green,USA,Bowling Green/USA,6-3,185,10.0,24,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_al_bianchi,1956.0,1965.0,N,Y,Y,1954,2,18,N
76163,Ed,Biedenbach,Ed Biedenbach,"Biedenbach, Ed",E. Biedenbach,ed-biedenbach,1945-08-12 00:00:00,North Carolina State,USA,North Carolina State/USA,6-1,175,1.0,12,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_ed_biedenbach,1968.0,1968.0,N,Y,Y,1968,4,45,N
76164,Don,Bielke,Don Bielke,"Bielke, Don",D. Bielke,don-bielke,1933-01-01 00:00:00,Valparaiso,USA,Valparaiso/USA,6-7,240,1.0,18,Center,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_don_bielke,1955.0,1955.0,N,Y,Y,1954,8,67,N
76165,Bob,Bigelow,Bob Bigelow,"Bigelow, Bob",B. Bigelow,bob-bigelow,1953-12-26 00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-7,215,4.0,32,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_bob_bigelow,1975.0,1978.0,N,Y,Y,1975,1,13,N
76168,Jerry,Bird,Jerry Bird,"Bird, Jerry",J. Bird,jerry-bird,1935-02-02 00:00:00,Kentucky,USA,Kentucky/USA,6-6,210,1.0,7,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_jerry_bird,1958.0,1958.0,N,Y,Y,1956,,,N
1449,Larry,Bird,Larry Bird,"Bird, Larry",L. Bird,larry-bird,1956-12-07 00:00:00,Indiana State,USA,Indiana State/USA,6-9,220,13.0,33,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,larry_bird,1979.0,1991.0,N,Y,Y,1978,1,6,Y
202357,Nemanja,Bjelica,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,nemanja-bjelica,1988-05-09 00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-9,234,8.0,8,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,nemanja_bjelica,2015.0,2021.0,N,Y,Y,2010,2,35,N
76184,Ricky,Blanton,Ricky Blanton,"Blanton, Ricky",R. Blanton,ricky-blanton,1966-04-21 00:00:00,Louisiana State,USA,Louisiana State/USA,6-7,215,1.0,17,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_ricky_blanton,1992.0,1992.0,N,Y,Y,1989,2,46,N
101154,Andray,Blatche,Andray Blatche,"Blatche, Andray",A. Blatche,andray-blatche,1986-08-22 00:00:00,South Kent HS (CT),USA,South Kent HS (CT)/USA,6-11,260,9.0,0,Center-Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,andray_blatche,2005.0,2013.0,Y,Y,Y,2005,2,49,N
76191,Arlen,Bockhorn,Arlen Bockhorn,"Bockhorn, Arlen",A. Bockhorn,arlen-bockhorn,1933-07-08 00:00:00,Dayton,USA,Dayton/USA,6-4,200,7.0,11,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bucky_bockhorn,1958.0,1964.0,N,Y,Y,1958,3,17,N
1631205,Buddy,Boeheim,Buddy Boeheim,"Boeheim, Buddy",B. Boeheim,buddy-boeheim,1999-11-11 00:00:00,Syracuse,USA,Syracuse/USA,6-6,205,0.0,27,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,buddy_boheim,2022.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2586,Keith,Bogans,Keith Bogans,"Bogans, Keith",K. Bogans,keith-bogans,1980-05-12 00:00:00,Kentucky,USA,Kentucky/USA,6-5,215,11.0,4,Guard-Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,keith_bogans,2003.0,2013.0,Y,Y,Y,2003,2,43,N
203992,Bogdan,Bogdanovic,Bogdan Bogdanovic,"Bogdanovic, Bogdan",B. Bogdanovic,bogdan-bogdanovic,1992-08-18 00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-5,225,5.0,13,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,bogdan_bogdanovic,2017.0,2022.0,N,Y,Y,2014,1,27,N
1629648,Jordan,Bone,Jordan Bone,"Bone, Jordan",J. Bone,jordan-bone,1997-11-05 00:00:00,Tennessee,USA,Tennessee/USA,6-2,180,2.0,,Guard,Inactive,N,0,,,,,jordan_bone,2019.0,2020.0,Y,Y,Y,2019,2,57,N
1626164,Devin,Booker,Devin Booker,"Booker, Devin",D. Booker,devin-booker,1996-10-30 00:00:00,Kentucky,USA,Kentucky/USA,6-5,206,7.0,1,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,devin_booker,2015.0,2022.0,N,Y,Y,2015,1,13,N
1916,Calvin,Booth,Calvin Booth,"Booth, Calvin",C. Booth,calvin-booth,1976-05-07 00:00:00,Penn State,USA,Penn State/USA,6-11,230,11.0,52,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,calvin_booth,1999.0,2008.0,N,Y,Y,1999,2,35,N
76210,Vince,Boryla,Vince Boryla,"Boryla, Vince",V. Boryla,vince-boryla,1927-03-11 00:00:00,Denver,USA,Denver/USA,6-5,210,5.0,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_moose_boryla,1949.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76211,Jim,Bostic,Jim Bostic,"Bostic, Jim",J. Bostic,jim-bostic,1953-01-28 00:00:00,New Mexico State,USA,New Mexico State/USA,6-7,225,1.0,32,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_jim_bostic,1977.0,1977.0,N,Y,Y,1975,8,139,N
1630527,Brandon,Boston Jr.,Brandon Boston Jr.,"Boston Jr., Brandon",B. Boston Jr.,brandon-boston-jr,2001-11-28 00:00:00,Kentucky,USA,Kentucky/USA,6-6,188,1.0,4,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,brandon_boston_jr,2021.0,2022.0,Y,Y,Y,2021,2,51,N
76212,Lawrence,Boston,Lawrence Boston,"Boston, Lawrence",L. Boston,lawrence-boston,1956-05-18 00:00:00,Maryland,USA,Maryland/USA,6-8,225,1.0,4,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_larry_boston,1979.0,1979.0,N,Y,Y,1978,4,81,N
76213,Tom,Boswell,Tom Boswell,"Boswell, Tom",T. Boswell,tom-boswell,1953-10-02 00:00:00,South Carolina,USA,South Carolina/USA,6-8,220,6.0,33,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_tom_boswell,1975.0,1983.0,N,Y,Y,1975,1,17,N
1630547,James,Bouknight,James Bouknight,"Bouknight, James",J. Bouknight,james-bouknight,2000-09-18 00:00:00,Connecticut,USA,Connecticut/USA,6-4,190,1.0,2,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,james_bouknight,2021.0,2022.0,Y,Y,Y,2021,1,11,N
2257,Ruben,Boumtje-Boumtje,Ruben Boumtje-Boumtje,"Boumtje-Boumtje, Ruben",R. Boumtje-Boumtje,ruben-boumtje-boumtje,1978-05-20 00:00:00,Georgetown,USA,Georgetown/USA,7-0,257,4.0,44,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,ruben_boumtje-boumtje,2001.0,2003.0,Y,Y,Y,2001,2,49,N
1477,Bruce,Bowen,Bruce Bowen,"Bowen, Bruce",B. Bowen,bruce-bowen,1971-06-14 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200,14.0,12,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,bruce_bowen,1996.0,2008.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76226,Steve,Bracey,Steve Bracey,"Bracey, Steve",S. Bracey,steve-bracey,1950-08-01 00:00:00,Tulsa,USA,Tulsa/USA,6-1,175,3.0,22,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_steve_bracey,1972.0,1974.0,N,Y,Y,1972,2,21,N
76231,Dudley,Bradley,Dudley Bradley,"Bradley, Dudley",D. Bradley,dudley-bradley,1957-03-19 00:00:00,North Carolina,USA,North Carolina/USA,6-6,195,9.0,22,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_dudley_bradley,1979.0,1988.0,N,Y,Y,1979,1,13,N
1361,Mark,Bradtke,Mark Bradtke,"Bradtke, Mark",M. Bradtke,mark-bradtke,1968-09-27 00:00:00,Melbourne,Australia,Melbourne/Australia,6-10,265,1.0,50,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,mark_bradtke,1996.0,1996.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
210,Terrell,Brandon,Terrell Brandon,"Brandon, Terrell",T. Brandon,terrell-brandon,1970-05-20 00:00:00,Oregon,USA,Oregon/USA,5-11,173,12.0,7,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,terrell_brandon,1991.0,2002.0,N,Y,Y,1991,1,11,N
76239,Brad,Branson,Brad Branson,"Branson, Brad",B. Branson,brad-branson,1958-09-24 00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-10,220,2.0,52,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_bradley_branson,1981.0,1982.0,N,Y,Y,1980,2,45,N
1629714,Jarrell,Brantley,Jarrell Brantley,"Brantley, Jarrell",J. Brantley,jarrell-brantley,1996-06-07 00:00:00,Charleston,USA,College of Charleston/USA,6-5,250,3.0,5,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,jarrell_brantley,2019.0,2020.0,Y,Y,Y,2019,2,50,N
1629649,Ignas,Brazdeikis,Ignas Brazdeikis,"Brazdeikis, Ignas",I. Brazdeikis,ignas-brazdeikis,1999-01-08 00:00:00,Michigan,Canada,Michigan/Canada,6-6,221,4.0,17,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,ignas_brazdeikis,2019.0,2021.0,Y,Y,Y,2019,2,47,N
201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,corey-brewer,1986-03-05 00:00:00,Florida,USA,Florida/USA,6-9,188,14.0,13,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,corey_brewer,2007.0,2019.0,N,Y,Y,2007,1,7,N
76253,Bill,Bridges,Bill Bridges,"Bridges, Bill",B. Bridges,bill-bridges,1939-04-04 00:00:00,Kansas,USA,Kansas/USA,6-5,228,13.0,32,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_bill_bridges,1962.0,1974.0,N,Y,Y,1961,3,32,N
1629151,Ryan,Broekhoff,Ryan Broekhoff,"Broekhoff, Ryan",R. Broekhoff,ryan-broekhoff,1990-08-23 00:00:00,Valparaiso,Australia,Valparaiso/Australia,6-6,215,3.0,45,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_broekhoff,2018.0,2019.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629717,Armoni,Brooks,Armoni Brooks,"Brooks, Armoni",A. Brooks,armoni-brooks,1998-06-05 00:00:00,Houston,USA,Houston/USA,6-3,195,3.0,1,Guard,Inactive,Y,1610612761,Raptors,TOR,raptors,Toronto,sl_armoni_brooks,2020.0,2021.0,Y,Y,Y,2019,,,N
76266,Michael,Brooks,Michael Brooks,"Brooks, Michael",M. Brooks,michael-brooks,1958-08-17 00:00:00,La Salle,USA,La Salle/USA,6-7,220,6.0,35,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_michael_brooks,1980.0,1987.0,N,Y,Y,1980,1,9,N
418,Scott,Brooks,Scott Brooks,"Brooks, Scott",S. Brooks,scott-brooks,1965-07-31 00:00:00,California-Irvine,USA,California-Irvine/USA,5-11,165,10.0,2,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,scott_brooks,1988.0,1997.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,1996-08-15 00:00:00,Miami,USA,Miami/USA,6-4,202,4.0,11,Guard-Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,bruce_brown,2018.0,2022.0,Y,Y,Y,2018,2,42,N
359,Chucky,Brown,Chucky Brown,"Brown, Chucky",C. Brown,chucky-brown,1968-02-29 00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,13.0,52,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chucky_brown,1989.0,2001.0,N,Y,Y,1989,2,43,N
2245,Damone,Brown,Damone Brown,"Brown, Damone",D. Brown,damone-brown,1979-06-28 00:00:00,Syracuse,USA,Syracuse/USA,6-8,202,5.0,,Forward,Inactive,N,0,,,,,damone_brown,2001.0,2004.0,Y,Y,Y,2001,2,36,N
2081,Ernest,Brown,Ernest Brown,"Brown, Ernest",E. Brown,ernest-brown,1979-05-17 00:00:00,Indian Hills C.C.,USA,Indian Hills C.C./USA,7-0,244,2.0,52,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,ernest_brown,2001.0,2003.0,N,Y,Y,2000,2,52,N
76272,Fred,Brown,Fred Brown,"Brown, Fred",F. Brown,fred-brown,1948-08-07 00:00:00,Iowa,USA,Iowa/USA,6-3,182,13.0,32,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_fred_brown,1971.0,1983.0,N,Y,Y,1971,1,6,N
76275,Harold,Brown,Harold Brown,"Brown, Harold",H. Brown,harold-brown,1923-10-02 00:00:00,Evansville,USA,Evansville/USA,6-0,155,1.0,,Guard,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_brownie_brown,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203913,Jabari,Brown,Jabari Brown,"Brown, Jabari",J. Brown,jabari-brown,1992-12-18 00:00:00,Missouri,USA,Missouri/USA,6-5,214,2.0,15,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,jabari_brown,2014.0,2014.0,Y,Y,Y,2014,,,N
136,P.J.,Brown,P.J. Brown,"Brown, P.J.",P. Brown,pj-brown,1969-10-14 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-11,239,16.0,93,Forward-Center,Inactive,N,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,p.j._brown,1993.0,2007.0,N,Y,Y,1992,2,29,N
753,Randy,Brown,Randy Brown,"Brown, Randy",R. Brown,randy-brown,1968-05-22 00:00:00,New Mexico State,USA,New Mexico State/USA,6-2,190,13.0,0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,randy_brown,1991.0,2002.0,N,Y,Y,1991,2,31,N
76268,Tony,Brown,Tony Brown,"Brown, Tony",T. Brown,tony-brown,1960-07-29 00:00:00,Arkansas,USA,Arkansas/USA,6-6,185,7.0,21,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_tony_brown,1984.0,1991.0,N,Y,Y,1982,4,82,N
1629718,Charlie,Brown Jr.,Charlie Brown Jr.,"Brown Jr., Charlie",C. Brown Jr.,charlie-brown-jr,1997-02-02 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-6,199,4.0,16,Guard,Inactive,Y,1610612755,76ers,PHI,sixers,Philadelphia,charles_brown,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76288,Stanley,Brundy,Stanley Brundy,"Brundy, Stanley",S. Brundy,stanley-brundy,1967-11-13 00:00:00,DePaul,USA,DePaul/USA,6-6,210,1.0,21,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_marla_brumfield,1989.0,1989.0,N,Y,Y,1989,2,32,N
76290,Joe,Bryant,Joe Bryant,"Bryant, Joe",J. Bryant,joe-bryant,1954-10-19 00:00:00,La Salle,USA,La Salle/USA,6-10,185,8.0,22,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_joe_bryant,1975.0,1982.0,N,Y,Y,1975,1,14,N
76291,Wallace,Bryant,Wallace Bryant,"Bryant, Wallace",W. Bryant,wallace-bryant,1959-07-14 00:00:00,San Francisco,USA,San Francisco/USA,7-0,245,3.0,31,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_wallace_bryant,1983.0,1985.0,N,Y,Y,1982,2,30,N
1761,Greg,Buckner,Greg Buckner,"Buckner, Greg",G. Buckner,greg-buckner,1976-09-16 00:00:00,Clemson,USA,Clemson/USA,6-4,210,11.0,7,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,greg_buckner,1999.0,2008.0,N,Y,Y,1998,2,53,N
76296,Quinn,Buckner,Quinn Buckner,"Buckner, Quinn",Q. Buckner,quinn-buckner,1954-08-20 00:00:00,Indiana,USA,Indiana/USA,6-3,190,10.0,25,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_quinn_buckner,1976.0,1985.0,N,Y,Y,1976,1,7,N
1934,Rodney,Buford,Rodney Buford,"Buford, Rodney",R. Buford,rodney-buford,1977-11-02 00:00:00,Creighton,USA,Creighton/USA,6-5,195,6.0,2,Forward-Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,rodney_buford,1999.0,2004.0,N,Y,Y,1999,2,53,N
672,Matt,Bullard,Matt Bullard,"Bullard, Matt",M. Bullard,matt-bullard,1967-06-05 00:00:00,Iowa,USA,Iowa/USA,6-10,229,12.0,50,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,matt_bullard,1990.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76300,Greg,Bunch,Greg Bunch,"Bunch, Greg",G. Bunch,greg-bunch,1956-05-15 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-6,190,1.0,30,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_greg_bunch,1978.0,1978.0,N,Y,Y,1978,2,34,N
76305,Tom,Burleson,Tom Burleson,"Burleson, Tom",T. Burleson,tom-burleson,1952-02-24 00:00:00,North Carolina State,USA,North Carolina State/USA,7-2,225,7.0,16,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_tom_burleson,1974.0,1980.0,N,Y,Y,1974,1,3,N
197,Scott,Burrell,Scott Burrell,"Burrell, Scott",S. Burrell,scott-burrell,1971-01-12 00:00:00,Connecticut,USA,Connecticut/USA,6-7,218,8.0,2,Guard,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,scott_burrell,1993.0,2000.0,N,Y,Y,1993,1,20,N
76311,Art,Burris,Art Burris,"Burris, Art",A. Burris,art-burris,1924-04-07 00:00:00,Tennessee,USA,Tennessee/USA,6-5,220,2.0,15,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_art_burris,1950.0,1951.0,N,Y,Y,1950,3,,N
416,Willie,Burton,Willie Burton,"Burton, Willie",W. Burton,willie-burton,1968-05-26 00:00:00,Minnesota,USA,Minnesota/USA,6-8,210,8.0,,Forward,Inactive,N,0,,,,,willie_burton,1990.0,1998.0,N,Y,Y,1990,1,9,N
1630215,Jared,Butler,Jared Butler,"Butler, Jared",J. Butler,jared-butler,2000-08-25 00:00:00,Baylor,USA,Baylor/USA,6-3,193,1.0,14,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jared_butler,2021.0,2022.0,Y,Y,Y,2021,2,40,N
348,Mitchell,Butler,Mitchell Butler,"Butler, Mitchell",M. Butler,mitchell-butler,1970-12-15 00:00:00,UCLA,USA,UCLA/USA,6-5,210,9.0,32,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,mitchell_butler,1993.0,2003.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2446,Rasual,Butler,Rasual Butler,"Butler, Rasual",R. Butler,rasual-butler,1979-05-23 00:00:00,La Salle,USA,La Salle/USA,6-7,215,14.0,,Forward,Inactive,N,0,,,,,rasual_butler,2002.0,2015.0,Y,Y,Y,2002,2,52,N
201182,Derrick,Byars,Derrick Byars,"Byars, Derrick",D. Byars,derrick-byars,1984-04-25 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,220,2.0,34,Guard-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,derrick_byars,2011.0,2011.0,Y,Y,Y,2007,2,42,N
76323,Mike,Bytzura,Mike Bytzura,"Bytzura, Mike",M. Bytzura,mike-bytzura,1922-06-18 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-1,170,1.0,,Forward,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_mike_bytzura,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76324,Barney,Cable,Barney Cable,"Cable, Barney",B. Cable,barney-cable,1935-07-29 00:00:00,Bradley,USA,Bradley/USA,6-7,175,6.0,35,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_barney_cable,1958.0,1963.0,N,Y,Y,1958,2,10,N
203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,bruno-caboclo,1995-09-21 00:00:00,                                   ,Brazil,Pinheiros/Brazil,6-9,218,8.0,,Forward,Inactive,N,0,,,,,bruno_caboclo,2014.0,2020.0,Y,Y,Y,2014,1,20,N
679,Jason,Caffey,Jason Caffey,"Caffey, Jason",J. Caffey,jason-caffey,1973-06-12 00:00:00,Alabama,USA,Alabama/USA,6-8,256,9.0,35,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jason_caffey,1995.0,2002.0,N,Y,Y,1995,1,20,N
262,Michael,Cage,Michael Cage,"Cage, Michael",M. Cage,michael-cage,1962-01-28 00:00:00,San Diego State,USA,San Diego State/USA,6-9,224,15.0,,Center,Inactive,N,0,,,,,michael_cage,1984.0,1999.0,N,Y,Y,1984,1,14,N
101181,Jose,Calderon,Jose Calderon,"Calderon, Jose",J. Calderon,jose-calderon,1981-09-28 00:00:00,                                   ,Spain,Tau Ceramica/Spain,6-3,200,15.0,81,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jose_calderon,2005.0,2018.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76331,Bill,Calhoun,Bill Calhoun,"Calhoun, Bill",B. Calhoun,bill-calhoun,1927-11-04 00:00:00,CC of San Francisco,USA,CC of San Francisco/USA,6-3,180,7.0,3,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_bill_calhoun,1948.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76333,Tom,Callahan,Tom Callahan,"Callahan, Tom",T. Callahan,tom-callahan,1921-06-02 00:00:00,Rockhurst,USA,Rockhurst/USA,6-1,180,1.0,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_tom_callahan,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76335,Ernie,Calverley,Ernie Calverley,"Calverley, Ernie",E. Calverley,ernie-calverley,1924-01-30 00:00:00,Rhode Island,USA,Rhode Island/USA,5-10,145,3.0,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_ernie_calverley,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
922,Elden,Campbell,Elden Campbell,"Campbell, Elden",E. Campbell,elden-campbell,1968-07-23 00:00:00,Clemson,USA,Clemson/USA,7-0,279,16.0,41,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,elden_campbell,1990.0,2004.0,N,Y,Y,1990,1,27,N
2073,Brian,Cardinal,Brian Cardinal,"Cardinal, Brian",B. Cardinal,brian-cardinal,1977-05-02 00:00:00,Purdue,USA,Purdue/USA,6-8,240,13.0,35,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,brian_cardinal,2000.0,2011.0,N,Y,Y,2000,2,44,N
76344,Don,Carlson,Don Carlson,"Carlson, Don",D. Carlson,don-carlson,1921-03-22 00:00:00,Minnesota,USA,Minnesota/USA,6-0,170,4.0,,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_swede_carlson,1946.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76345,Bob,Carney,Bob Carney,"Carney, Bob",B. Carney,bob-carney,1932-08-03 00:00:00,Bradley,USA,Bradley/USA,6-3,170,1.0,18,Center,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_bob_carney,1954.0,1954.0,N,Y,Y,1954,6,47,N
76346,Bob,Carpenter,Bob Carpenter,"Carpenter, Bob",B. Carpenter,bob-carpenter,1917-11-06 00:00:00,Texas A&M-Commerce,USA,Texas A&M-Commerce/USA,6-5,200,2.0,10-15,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_bob_carpenter,1949.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
156,Antoine,Carr,Antoine Carr,"Carr, Antoine",A. Carr,antoine-carr,1961-07-23 00:00:00,Wichita State,USA,Wichita State/USA,6-9,225,16.0,,Forward,Inactive,N,0,,,,,antoine_carr,1984.0,1999.0,N,Y,Y,1983,1,8,N
